Date,Open,High,Low,Close,Volume
1990-01-02,1.2096454463215274,1.2547818422317505,1.1915908724612134,1.2547818422317505,2633400
1990-01-03,1.2547815822288588,1.2728354550181262,1.2367270121096268,1.2638081312179563,2278800
1990-01-04,1.263808361749622,1.2728356871964686,1.209645416323118,1.236727237701416,3684600
1990-01-05,1.23672696755461,1.23672696755461,1.20964515209198,1.20964515209198,976500
1990-01-08,1.2096456220883662,1.2277001210909553,1.2006182951059374,1.2186728715896606,2363400
1990-01-09,1.218672428033975,1.2276996742496558,1.164509415626526,1.164509415626526,1719000
1990-01-10,1.1645097563107696,1.1645097563107696,1.1103461082085735,1.1284006834030151,1935000
1990-01-11,1.1464547784444254,1.1554821016115238,1.1193729639053345,1.1193729639053345,2412000
1990-01-12,1.092292250812219,1.110346129014803,1.0471558507208905,1.056183099746704,3118500
1990-01-15,1.056182545982097,1.056182545982097,1.0020195451120752,1.020073413848877,7143300
1990-01-16,1.0020198402157745,1.0832646753724884,0.9749380218805692,1.0652101039886477,6711300
1990-01-17,1.0742374284211242,1.0922919998049652,1.056182857037283,1.0652101039886477,1962900
1990-01-18,1.0561833212116285,1.0652105721303136,1.0200741625745944,1.0291014909744265,2219400
1990-01-19,1.0561832454626767,1.128400860227012,1.0561832454626767,1.074237823486328,3577500
1990-01-22,1.083264769654578,1.083264769654578,1.03812837600708,1.03812837600708,1143000
1990-01-23,1.056183099746704,1.0742376752794616,1.0381285242139466,1.056183099746704,960300
1990-01-24,1.0200741625745944,1.0471560702929432,1.0020202805863976,1.0291014909744265,2372400
1990-01-25,1.0652105721303136,1.0652105721303136,1.0200741625745944,1.0291014909744265,2337300
1990-01-26,1.0200741625745944,1.038128741893111,1.0020202805863976,1.0291014909744265,3380400
1990-01-29,1.03812837600708,1.0561829489623031,1.020073803051857,1.03812837600708,2020500
1990-01-30,1.0291008768680994,1.0471554454127214,1.00201968264052,1.0110470056533811,2108700
1990-01-31,1.011047164648251,1.0652101039886477,1.0020198402157745,1.0652101039886477,2114100
1990-02-01,1.065210196699355,1.065210196699355,1.0291011282700282,1.03812837600708,1321200
1990-02-02,1.0291008768680994,1.0381281223998602,1.00201968264052,1.0110470056533811,3767400
1990-02-05,1.0110468668859252,1.020073413848877,1.0110468668859252,1.020073413848877,3151800
1990-02-06,1.0110472070128858,1.0200737570124645,0.992992634872527,1.0020198822021484,3339000
1990-02-07,0.992992634872527,1.0020198822021484,0.9749380627321682,1.0020198822021484,4707900
1990-02-08,1.0110472526448795,1.0471557012252513,1.0020199274267083,1.03812837600708,2902500
1990-02-09,1.0381285242139466,1.0652103487725175,1.0200739486811892,1.056183099746704,1740600
1990-02-12,1.056182857037283,1.0832646753724884,1.056182857037283,1.0652101039886477,2425500
1990-02-13,1.0652105215834178,1.0922924280166626,1.0652105215834178,1.0922924280166626,1979100
1990-02-14,1.0832651000452,1.1103463091481578,1.0742378495548803,1.0922924280166626,4070700
1990-02-15,1.0832650737575833,1.0922924015099795,1.0561832454626767,1.074237823486328,1818000
1990-02-16,1.101318120956421,1.1103454418768013,1.0832642539264847,1.101318120956421,2522700
1990-02-20,1.0832646753724884,1.0832646753724884,1.0471556100859192,1.0652101039886477,1840500
1990-02-21,1.0200733742505677,1.047155261039734,1.0110468276380182,1.047155261039734,751500
1990-02-22,1.0381283291528234,1.0471556539635607,1.0020198822021484,1.0020198822021484,887400
