Date,Open,High,Low,Close,Volume
1990-01-02,0.4626820282622211,0.4800017525239494,0.4552595350301455,0.4775278270244598,35510400
1990-01-03,0.47752775769095,0.482476372487274,0.4230947628740258,0.4255686402320862,179844300
1990-01-04,0.425568626709226,0.4379397332668304,0.4156722097290161,0.4379397332668304,125278650
1990-01-05,0.4379397935189263,0.4379397935189263,0.408248961679753,0.4131975769996643,51017850
1990-01-08,0.4131976251747788,0.4329912286818852,0.4033003933810283,0.4280434250831604,33161400
1990-01-09,0.4280433431875927,0.4329911458396771,0.4057750537345851,0.4082489311695099,64322100
1990-01-10,0.4082490133106582,0.4082490133106582,0.3637131899596376,0.3859806954860687,184303350
1990-01-11,0.3859806466105591,0.3983525671662951,0.3785581536720097,0.3835067451000213,70457850
1990-01-12,0.3785581582253329,0.3785581582253329,0.366187049818852,0.3736095428466797,55201500
1990-01-15,0.3711357229343406,0.3711357229343406,0.358764612603311,0.3637132048606872,56218050
1990-01-16,0.3637130236709165,0.3934038456904921,0.3538158201954994,0.3909291326999664,67456800
1990-01-17,0.3909292768402839,0.4082489771865738,0.3835067597275099,0.40082648396492,54464400
1990-01-18,0.4008264558955948,0.4131975637587951,0.3884553480323945,0.4107236862182617,77731650
1990-01-19,0.4107236979379536,0.4156722654582536,0.4033003449440002,0.4033003449440002,42071400
1990-01-22,0.4033003973648997,0.4033003973648997,0.3859806954860687,0.3859806954860687,35433450
1990-01-23,0.3859806332776642,0.3958778396829285,0.3785581405955093,0.3810328543186188,37158750
1990-01-24,0.3810328662030139,0.4082489602465387,0.3612384288839793,0.4033003449440002,50001300
1990-01-25,0.4033003616786956,0.4181462082023301,0.3958778684570418,0.40082648396492,42642450
1990-01-26,0.4008264673328766,0.4107236979379536,0.3934039744192145,0.4033003449440002,22765050
1990-01-29,0.40577506036188,0.4206200453743431,0.40577506036188,0.415672242641449,35328150
1990-01-30,0.4156722221804998,0.4181461473162888,0.3934039334599257,0.4057750403881073,44258400
1990-01-31,0.4057750411269933,0.4280433298881163,0.4057750411269933,0.4255686402320862,45080550
1990-02-01,0.4255686859797823,0.4255686859797823,0.413197577699207,0.4181461930274963,29824200
1990-02-02,0.4181461468534369,0.4230947616352721,0.4156722217203862,0.4206200242042541,33477300
1990-02-05,0.4206200246698445,0.4206200246698445,0.398352524356122,0.4057750403881073,37924200
1990-02-06,0.400826439756364,0.400826439756364,0.388455332391285,0.393403947353363,32148900
1990-02-07,0.3934039216949306,0.4280433163077731,0.3835066924162876,0.4230947494506836,114469200
1990-02-08,0.4230947347957971,0.4404144076111945,0.4206199975217667,0.4305172264575958,76731300
1990-02-09,0.4305171907441409,0.4453629851341247,0.4255685766867376,0.4453629851341247,41083200
1990-02-12,0.4453631125336302,0.4527856057029585,0.4354659293698854,0.4503109157085418,44959050
1990-02-13,0.4503107688654765,0.460207948801823,0.4428882781165684,0.4552593827247619,34165800
1990-02-14,0.4552596035687329,0.4725792826556702,0.4527856776967979,0.4676307141780853,45538200
1990-02-15,0.4676305253084127,0.4750538289579702,0.4651566004356626,0.4725790917873382,34214400
1990-02-16,0.4725792443076682,0.4775278601659394,0.4478370728789438,0.4527856409549713,39762900
1990-02-20,0.4453630988175093,0.4453630988175093,0.4230948076972539,0.4428884088993072,27697950
1990-02-21,0.4428884088993072,0.4527855917582425,0.4280433752356022,0.4428884088993072,33424650
1990-02-22,0.4428884088993072,0.4527855917582425,0.4404144834969224,0.4428884088993072,38268450
1990-02-23,0.4404144076111945,0.4404144076111945,0.4230947347957971,0.4305172264575958,46761300
1990-02-26,0.4305172574634366,0.4354658722877502,0.4230947652670702,0.4354658722877502,27843750
1990-02-27,0.4354658048015443,0.4453629851341247,0.4305171907441409,0.4453629851341247,27475200
1990-02-28,0.4453630988175093,0.4577342070788294,0.418146192376667,0.4428884088993072,38965050
1990-03-01,0.4428884437147648,0.4503109372389802,0.4329912122955696,0.4404145181179046,58186350
1990-03-02,0.4404144310088557,0.4676305696902938,0.4404144310088557,0.4651566445827484,64091250
1990-03-05,0.4651567933091352,0.4725792877384875,0.4626821028946212,0.4701054096221924,40374450
1990-03-06,0.470105241414348,0.4849502249613854,0.4676305518853001,0.4800016582012176,72576000
1990-03-07,0.4800016309212421,0.4874249345707996,0.4701052146968164,0.4725790917873382,50203800
1990-03-08,0.4725788427486879,0.4775274544020322,0.4725788427486879,0.4750535786151886,42213150
1990-03-09,0.4750538166365659,0.4849501848220826,0.4725790795301208,0.4849501848220825,45817650
1990-03-12,0.4849503181746459,0.5022700423620208,0.4824764404680171,0.4973214268684387,60081750
1990-03-13,0.4973212525913066,0.5121670938695994,0.4973212525913066,0.5072184801101685,76067100
1990-03-14,0.5072184801101685,0.5121670938695994,0.4923734989118988,0.5072184801101685,44420400
1990-03-15,0.5072186014878479,0.5195897088068261,0.5072186014878479,0.5171158313751221,44695800
1990-03-16,0.5220643670142202,0.5344354735862297,0.5220643670142202,0.5270121693611145,59741550
1990-03-19,0.5270123143169831,0.561651766278336,0.5171159423854634,0.5567031502723694,61021350
1990-03-20,0.556703360421371,0.5591780516164828,0.5195900164873888,0.5294872522354126,61102350
1990-03-21,0.5294870130380899,0.5319608908171451,0.5146411661227093,0.5195897817611694,41565150
1990-03-22,0.5195897205070598,0.5220644102924834,0.4750539051719168,0.4898988902568817,110840400
1990-03-23,0.4898990966490034,0.5047449480687021,0.4874252181193589,0.4997963309288025,79509600
1990-03-26,0.4997961678530666,0.5096925388232227,0.4676306447613922,0.4874250590801239,64220850
1990-03-27,0.4874251143230415,0.507218718587016,0.4750540041480041,0.5022701025009155,53707050
1990-03-28,0.3711356521356429,0.3711356521356429,0.341444820988976,0.3463934361934662,834838650
1990-03-29,0.3562898585405714,0.3736095591923339,0.3562898585405714,0.3661870658397674,261771750
1990-03-30,0.366187049818852,0.3785581582253329,0.3612384344401987,0.3736095428466797,128810250
1990-04-02,0.3736094653610318,0.3785580797133552,0.3612383595202866,0.3760841786861419,78780600
1990-04-03,0.3760842521614719,0.3884553604191523,0.3736095383528786,0.3835067451000213,108216000
1990-04-04,0.38350676649153,0.38350676649153,0.3612384502446091,0.3661870658397674,73458900
1990-04-05,0.3637130871186774,0.3637130871186774,0.3439186767148166,0.348867267370224,92263050
1990-04-06,0.3488672686933744,0.3513419821249862,0.3142278507076118,0.3191764652729034,187782300
1990-04-09,0.3191764922947749,0.3364961908084052,0.3167025909516515,0.3340223133563995,108078300
1990-04-10,0.3340222970045808,0.3414447890774713,0.3315475834846046,0.3364961743354797,59514750
1990-04-11,0.336496132898783,0.343918647948769,0.316702536448427,0.3241250514984131,98099100
1990-04-12,0.3241251398116003,0.3241251398116003,0.3117540311494063,0.3142279088497162,102554100
1990-04-16,0.3142278040207173,0.3241250316808042,0.3117539271457132,0.3216511309146881,59486400
1990-04-17,0.3216512059358989,0.3414448057926527,0.3142278773105275,0.3340223133563995,46376550
1990-04-18,0.3340223308997154,0.3414448237258082,0.3241251243025232,0.3265990018844604,71749800
1990-04-19,0.3265989570807593,0.3265989570807593,0.3142278507076118,0.3191764652729034,40832100
1990-04-20,0.3191765243306582,0.3216512382201703,0.3117540311494063,0.3142279088497162,62722350
1990-04-23,0.3142278609789964,0.3191764757060469,0.3043314677139704,0.3167025744915008,39171600
1990-04-24,0.3167026227392283,0.3265990175119102,0.3117540311494063,0.3142279088497162,34911000
1990-04-25,0.3142279088497162,0.3191765243306582,0.3117540311494063,0.3142279088497162,27297000
1990-04-26,0.3142278609789964,0.3191764757060469,0.3068053689285164,0.3167025744915008,30767850
1990-04-27,0.3167026086716218,0.3167026086716218,0.3018567867793519,0.3068054020404815,41476050
1990-04-30,0.3068054156684642,0.3142279088497162,0.3018568001875222,0.3142279088497162,52722900
1990-05-01,0.3142278584855504,0.3191764731733328,0.2894856451268227,0.2919603586196899,110147850
1990-05-02,0.2919604054148403,0.3167026227392283,0.2870118138250183,0.3142279088497162,82275750
1990-05-03,0.3265989984790807,0.3439187216128954,0.3265989984790807,0.3414448201656341,234288450
1990-05-04,0.3414448242193416,0.3587645475587798,0.3414448242193416,0.3562898337841034,118458450
1990-05-07,0.3562899339669745,0.3587646484375,0.3513421296224693,0.3587646484375,86005800
1990-05-08,0.3562897845327105,0.3562897845327105,0.3439186781546893,0.353815883398056,69141600
1990-05-09,0.353816031794722,0.3587646484375,0.3513421296224693,0.3587646484375,39876300
1990-05-10,0.3587646484375,0.3637132411891524,0.353816031794722,0.3587646484375,48757950
1990-05-11,0.3587645475587798,0.3637131389189693,0.3538159323074714,0.3562898337841034,46271250
1990-05-14,0.356289840658975,0.378558155788286,0.356289840658975,0.3686617612838745,92295450
1990-05-15,0.3686617802161867,0.3760842735774063,0.3661870662666719,0.3711356818675995,43829100
1990-05-16,0.3711356628082422,0.3760842542639183,0.3661870474614467,0.3686617612838745,26697600
1990-05-17,0.3686617793448321,0.3736095587448427,0.3562898581138248,0.3612384498119354,33849900
1990-05-18,0.3587645475587798,0.3587645475587798,0.3513420308308394,0.3562898337841034,34542450
1990-05-21,0.356289840658975,0.3711356628082422,0.3488673237878117,0.3686617612838745,60507000
1990-05-22,0.3686617802161867,0.383506766938626,0.3661870662666719,0.3711356818675995,87463800
1990-05-23,0.3711355380469193,0.3909291326999664,0.3612383106803909,0.3909291326999664,126206100
1990-05-24,0.3909292619296901,0.3909292619296901,0.3711356607334602,0.3835067451000213,91943100
1990-05-25,0.3835066899867224,0.3835066899867224,0.3686617062429789,0.3785580992698669,46368450
1990-05-29,0.3785581263582465,0.395877824794286,0.3760842250262059,0.393403947353363,47259450
1990-05-30,0.3934039764560127,0.4008264694081038,0.3810328681757623,0.3884553611278534,62823600
1990-05-31,0.3884552320072278,0.3909291326999664,0.3810327415223364,0.3909291326999664,27540000
1990-06-01,0.3909292337233255,0.3983525384243235,0.3909292337233255,0.393403947353363,50296950
1990-06-04,0.3934039334599257,0.4082489177416629,0.3934039334599257,0.4057750403881073,64423350
1990-06-05,0.4057750994727982,0.4082489771865738,0.3958778684570418,0.40082648396492,46210500
1990-06-06,0.4008264694186317,0.4181461930274963,0.3958778540903425,0.4181461930274963,57246750
1990-06-07,0.4181461610696688,0.4206200385045935,0.3983525374584634,0.4082489311695099,90610650
1990-06-08,0.4057750994727982,0.4057750994727982,0.3958778684570418,0.40082648396492,33712200
1990-06-11,0.4008264694186317,0.4181461930274963,0.3983525679035156,0.4181461930274963,34368300
1990-06-12,0.4181461468534369,0.428043328634874,0.4033003025079311,0.4206200242042541,50981400
1990-06-13,0.4206200453743431,0.4230947829299163,0.4082489378372091,0.415672242641449,55339200
1990-06-14,0.4156722797759963,0.4503109157085418,0.4131975897815796,0.4503109157085418,206906400
1990-06-15,0.4503109018400404,0.4552595171606273,0.4379397935787203,0.4428884088993072,89739900
1990-06-18,0.442888295847612,0.4503107868936796,0.4379396817902086,0.4453629851341247,62669700
1990-06-19,0.4453631183758767,0.4626820304202975,0.4428884283489973,0.4577342271804809,66837150
1990-06-20,0.4577340719122005,0.4651565626611085,0.4453629673040069,0.4552593827247619,56448900
1990-06-21,0.455259382724762,0.460207948801823,0.4478368919758539,0.4552593827247619,24802200
1990-06-22,0.4552595529485777,0.4552595529485777,0.4379398280051672,0.4404145181179046,31112100
1990-06-25,0.4404144834969224,0.4453630988175093,0.435465915958574,0.4428884088993072,41747400
1990-06-26,0.4428884604756357,0.4577342603840172,0.4280434250831604,0.4280434250831604,40649850
1990-06-27,0.4280433752356022,0.4428884088993072,0.4280433752356022,0.4428884088993072,36514800
1990-06-28,0.4428882781165684,0.4577340719122005,0.4379396642572829,0.4552593827247619,49389750
1990-06-29,0.4552595371536014,0.4750539515229933,0.4527856116425728,0.4577342271804809,62050050
1990-07-02,0.457734152526619,0.4676305696902938,0.4552594629033474,0.4651566445827484,14810850
1990-07-03,0.4602079629234279,0.4602079629234279,0.4404143669589546,0.4478369057178497,51451200
1990-07-05,0.4478370728789438,0.4552595666261567,0.4453631472077584,0.4527856409549713,20051550
1990-07-06,0.4527854761801924,0.4577340902375958,0.4453629851341247,0.4453629851341247,29188350
1990-07-09,0.4453630516351488,0.4478369767754426,0.4255686402320862,0.4255686402320862,56104650
1990-07-10,0.4255686853174001,0.4527855917582425,0.4255686853174001,0.4428884088993072,59065200
1990-07-11,0.395877824794286,0.395877824794286,0.3562898129601288,0.393403947353363,379412100
1990-07-12,0.3934038988792105,0.3934038988792105,0.3711355882249332,0.3760841786861419,123379200
1990-07-13,0.3760842735774063,0.3810328891783338,0.3686617802161867,0.3711356818675995,90229950
1990-07-16,0.3711357229343406,0.3785582171168707,0.3562898983799654,0.3637132048606872,116202600
1990-07-17,0.363713135477926,0.363713135477926,0.3463934361934662,0.3463934361934662,78079950
1990-07-18,0.3463933430295804,0.3587644476734103,0.343918629943901,0.3513419330120086,48381300
1990-07-19,0.3513421296224693,0.3587646484375,0.3439188224002915,0.3587646484375,65176650
1990-07-20,0.3587644979652972,0.3612383752088361,0.3513419822634015,0.353815883398056,47684700
1990-07-23,0.3538159477940595,0.3538159477940595,0.3340223460027387,0.3439187407493591,74200050
1990-07-24,0.3439187407493591,0.3488673323261493,0.3290737305348285,0.3439187407493591,51021900
1990-07-25,0.3439186767148166,0.3562897830410441,0.3414447755905194,0.348867267370224,45501750
1990-07-26,0.3463933548928726,0.3463933548928726,0.3340222498253566,0.3389708399772644,36373050
1990-07-27,0.338970887855456,0.3414447890774713,0.3315475834846046,0.3364961743354797,26746200
1990-07-30,0.3364961743354797,0.3414447890774713,0.3290736822625893,0.3364961743354797,23931450
1990-07-31,0.3364961908084052,0.3414448057926527,0.3315475997152755,0.3340223133563995,20788650
1990-08-01,0.3340222498253566,0.3439186417224391,0.3315475366549231,0.3389708399772644,39086550
1990-08-02,0.3315475386111065,0.3315475386111065,0.319176433470599,0.3290736377239227,49547700
1990-08-03,0.3290736417399105,0.3290736417399105,0.2944342267828352,0.3241250514984131,90841500
1990-08-06,0.3167027531151057,0.3167027531151057,0.2894858106969053,0.2944344282150268,109402650
1990-08-07,0.2944344282150268,0.309279444579845,0.2919605256051743,0.2944344282150268,60474600
1990-08-08,0.2993828768780364,0.3216511892185513,0.2993828768780364,0.3167025744915008,37746000
1990-08-09,0.3167024883489499,0.3241250022716349,0.3068052854779882,0.311753898859024,37033200
1990-08-10,0.3117540165097702,0.3142278940939095,0.2969081946552081,0.3018567860126495,25174800
1990-08-13,0.3018567860126495,0.3068054012612099,0.2919603917046918,0.3018567860126495,24530850
1990-08-14,0.3018568027549204,0.3092793198904235,0.2944343095105375,0.2993829250335693,18589500
1990-08-15,0.299382927679876,0.3117540365566414,0.299382927679876,0.3092793226242065,18387000
1990-08-16,0.3092793027364681,0.3092793027364681,0.2993829084285103,0.3018567860126495,19921950
1990-08-17,0.3018567609310756,0.3018567609310756,0.2919603674454189,0.2969081699848175,30889350
1990-08-20,0.2969081335871213,0.2993828468514243,0.2597948169768111,0.2672173082828522,68643450
1990-08-21,0.2672173792127381,0.2746407086782104,0.2523723926602191,0.2696920931339264,59559300
1990-08-22,0.2696922201005866,0.2820633347452474,0.2647436261177063,0.2647436261177063,31257900
1990-08-23,0.2622688405758552,0.2622688405758552,0.2424752105867526,0.2523724436759949,86009850
1990-08-24,0.2523723974630692,0.2721659999365604,0.2523723974630692,0.2597948908805847,59211000
1990-08-27,0.2696921065356939,0.282063215970993,0.2696921065356939,0.282063215970993,46267200
1990-08-28,0.2820632554685016,0.2820632554685016,0.235052712890418,0.244949921965599,139688550
1990-08-29,0.2449499455748185,0.2474238479057159,0.225155525516594,0.2301041185855865,134630100
1990-08-30,0.2301040179719587,0.2350526327682828,0.207835705319719,0.2127843201160431,75739050
1990-08-31,0.2127844131565843,0.2350527355457062,0.2103105108256869,0.2301041185855865,58129650
1990-09-04,0.2301039865727881,0.2400012148148957,0.2152590042897127,0.2202067822217941,46615500
1990-09-05,0.2202067764237186,0.2226814895680154,0.2053617945315137,0.2103103846311569,94450050
1990-09-06,0.2078356585725831,0.2078356585725831,0.1929906656572446,0.1954645663499832,87309900
1990-09-07,0.160825178027153,0.160825178027153,0.1336090650231253,0.160825178027153,400561200
1990-09-10,0.1608251568092668,0.1707223604244422,0.1608251568092668,0.1682484596967697,105624000
1990-09-11,0.1682484596967697,0.1707223604244422,0.1608251568092668,0.1682484596967697,53330400
1990-09-12,0.1682484757510435,0.1707223767147758,0.16329987347126,0.16329987347126,30281850
1990-09-13,0.1632998964416695,0.170722400729264,0.1509287891782014,0.1558765918016433,67144950
1990-09-14,0.1558765891539247,0.1558765891539247,0.1484540849924087,0.1484540849924087,60543450
1990-09-17,0.1484540190063854,0.1509287195285282,0.1360829174518585,0.1360829174518585,146488500
1990-09-18,0.1360830041408624,0.1410316079854965,0.1286604985501974,0.1410316079854965,119892150
1990-09-19,0.1410315679213301,0.145980170360168,0.1385576668780835,0.1435054689645767,93469950
1990-09-20,0.1435055056544237,0.1435055056544237,0.1360830002746378,0.1385577023029327,68546250
1990-09-21,0.1385576795611935,0.150928786614526,0.1360829779390762,0.1484540849924087,69076800
1990-09-24,0.1484540714034146,0.1484540714034146,0.1360829654824921,0.1435054689645767,32448600
1990-09-25,0.1435054777625359,0.1534026832469845,0.1410315765676206,0.1459801793098449,32436450
1990-09-26,0.1336090908563007,0.1336090908563007,0.1187632806044882,0.123711884021759,214751250
1990-09-27,0.1237118513870022,0.128660453498849,0.1063921441716844,0.1113407462835311,193249800
1990-09-28,0.1113407736725839,0.1286604851484298,0.1014435670142466,0.1286604851484298,122585400
1990-10-01,0.1286605068639977,0.1336091110284013,0.1187632985351905,0.126185804605484,68181750
1990-10-02,0.1261857855541429,0.1360829923886846,0.1212379824893751,0.123711884021759,49171050
1990-10-03,0.1237118513870022,0.1237118513870022,0.1063921441716844,0.1113407462835311,57109050
1990-10-04,0.1113406939830924,0.1261856929931496,0.106392094195768,0.118763193488121,40937400
1990-10-05,0.1187632985351905,0.1336091110284013,0.1138146943707869,0.126185804605484,61150950
1990-10-08,0.1261858160212236,0.1336091231157103,0.1237119138915255,0.131134420633316,35907300
1990-10-09,0.131134420633316,0.131134420633316,0.1261858160212236,0.131134420633316,33404400
1990-10-10,0.1286603930627697,0.1286603930627697,0.1138145937007966,0.118763193488121,28252800
1990-10-11,0.11876328631443,0.1212379883182965,0.1138146826592385,0.116289384663105,35182350
1990-10-12,0.1162893483953779,0.1212379505072247,0.1088660450514618,0.1113407462835311,45598950
1990-10-15,0.1113407756548334,0.1261857855541429,0.1113407756548334,0.123711884021759,28297350
1990-10-16,0.1237117932754454,0.1237117932754454,0.1138145937007966,0.118763193488121,14766300
1990-10-17,0.1187632619420218,0.1261857657253039,0.1187632619420218,0.121237963438034,23024250
1990-10-18,0.1212380007937042,0.1286605068639977,0.1187632985351905,0.126185804605484,46307700
1990-10-19,0.126185804605484,0.1311344087698875,0.1237119026995941,0.126185804605484,37681200
1990-10-22,0.1261857855541429,0.1261857855541429,0.1212379824893751,0.123711884021759,22684050
1990-10-23,0.123711884021759,0.1261857855541429,0.1212379824893751,0.123711884021759,24295950
1990-10-24,0.1237117932754454,0.1237117932754454,0.1162892937704168,0.118763193488121,35587350
1990-10-25,0.1187632387377084,0.1212379397502062,0.1113407364046568,0.1138146370649337,46161900
1990-10-26,0.1138146471633086,0.1162893483953779,0.1088660450514618,0.1113407462835311,52066800
1990-10-29,0.1113407629087872,0.1162893657595528,0.1039182588088444,0.1063921600580215,43298550
1990-10-30,0.1063921600580215,0.1113407629087872,0.1039182588088444,0.1063921600580215,31942350
1990-10-31,0.1063921600580215,0.1088660613071986,0.0964949543564902,0.1063921600580215,73742400
1990-11-01,0.1063921425468478,0.1138146454251145,0.1014435405105768,0.1088660433888435,50325300
1990-11-02,0.1088660450514618,0.1138146471633086,0.1063921441716844,0.1113407462835311,25381350
1990-11-05,0.1113407810079135,0.1212379883182965,0.1113407810079135,0.116289384663105,46919250
1990-11-06,0.116289384663105,0.1212379883182965,0.1138146826592385,0.116289384663105,32894100
1990-11-07,0.1162893483953779,0.1187632492751554,0.1088660450514618,0.1113407462835311,27892350
1990-11-08,0.1113407364046568,0.1162893380774315,0.1088660353921591,0.1138146370649337,23660100
1990-11-09,0.1138146826592385,0.116289384663105,0.1138146826592385,0.116289384663105,27993600
1990-11-12,0.116289384663105,0.1212379883182965,0.1138146826592385,0.116289384663105,37523250
1990-11-13,0.116289384663105,0.1212379883182965,0.116289384663105,0.116289384663105,27993600
1990-11-14,0.1162892937704168,0.1261856929931496,0.1138145937007966,0.118763193488121,44003250
1990-11-15,0.1187633092794331,0.1336091231157103,0.1187633092794331,0.131134420633316,76905450
1990-11-16,0.1311343991002291,0.1385577049757627,0.1286604973767611,0.1336091011762619,59992650
1990-11-19,0.1336091011762619,0.1385577049757627,0.1286604973767611,0.1336091011762619,33764850
1990-11-20,0.1336091110284013,0.1336091110284013,0.1212380007937042,0.126185804605484,38070000
1990-11-21,0.1261857657253039,0.1286604672213161,0.1162893607983869,0.121237963438034,46980000
