Date,Open,High,Low,Close,Volume
1990-01-02,2.615071137249469,2.6315181255340576,2.598624148964882,2.6315181255340576,304800
1990-01-03,2.6315165169631376,2.6315165169631376,2.5821755822700787,2.598622560501098,439600
1990-01-04,2.615070979787696,2.6479649543762207,2.598623992493434,2.6479649543762207,328000
1990-01-05,2.664412102103233,2.664412102103233,2.598624148964882,2.6315181255340576,352400
1990-01-08,2.61506986618042,2.6315168464708627,2.598622885889977,2.61506986618042,162400
1990-01-09,2.598623587534978,2.615070572266212,2.5657296180725098,2.5657296180725098,199200
1990-01-10,2.549282467210448,2.56572945086987,2.5163884998916037,2.5328354835510254,402000
1990-01-11,2.532835092852192,2.549282073974609,2.5163881117297757,2.5492820739746094,339600
1990-01-12,2.549281965028372,2.549281965028372,2.467047062930682,2.48349404335022,269200
1990-01-15,2.499941023769758,2.499941023769758,2.4506000825111443,2.48349404335022,148800
1990-01-16,2.450601569916073,2.516389531524558,2.4341545795139514,2.4999425411224365,286400
1990-01-17,2.532835495699743,2.615070414391293,2.516388511961433,2.582176446914673,245200
1990-01-18,2.5657290550970258,2.5657290550970258,2.467047168362525,2.5492820739746094,248400
1990-01-19,2.532834919449551,2.5821758594388275,2.516387939453125,2.516387939453125,238000
1990-01-22,2.51638888835907,2.5328358745574957,2.467047929763794,2.467047929763794,158800
1990-01-23,2.4999409594566995,2.516387939453125,2.483493979460274,2.516387939453125,154000
1990-01-24,2.467047062930682,2.48349404335022,2.3848121608329924,2.48349404335022,223600
1990-01-25,2.4670485603181938,2.516389531524558,2.4670485603181938,2.4999425411224365,79200
1990-01-26,2.499941023769758,2.516388004189296,2.467047062930682,2.48349404335022,119600
1990-01-29,2.516389531524558,2.5492835123288,2.483495550720315,2.4999425411224365,146800
1990-01-30,2.4834949059618845,2.4834949059618845,2.368366003036499,2.368366003036499,376400
1990-01-31,2.4012588842495064,2.434152841567993,2.3848119055902632,2.434152841567993,190400
1990-02-01,2.4670468617792003,2.4670468617792003,2.38481196638656,2.401258945465088,166400
1990-02-02,2.384812355041504,2.417706318559317,2.3683653732825967,2.384812355041504,478000
1990-02-05,2.4012593368004107,2.417706318559317,2.384812355041504,2.384812355041504,87200
1990-02-06,2.384812355041504,2.4012593368004107,2.3683653732825967,2.384812355041504,86000
1990-02-07,2.4012590730693977,2.450600012926988,2.319024173306747,2.3354711532592773,239200
1990-02-08,2.3354711532592773,2.3683651131643373,2.3354711532592773,2.3354711532592773,173600
1990-02-09,2.401258945465088,2.434152903622144,2.368364987308032,2.401258945465088,648400
1990-02-12,2.434152841567993,2.434152841567993,2.4012588842495064,2.434152841567993,162800
1990-02-13,2.4505998202272363,2.4505998202272363,2.4177058629087496,2.434152841567993,122800
1990-02-14,2.434152841567993,2.434152841567993,2.4012588842495064,2.434152841567993,248000
1990-02-15,2.401261637810947,2.4341556328494534,2.401261637810947,2.4177086353302,78800
1990-02-16,2.4506009435653686,2.467047929763794,2.4177069711685184,2.467047929763794,204400
1990-02-20,2.4670471281013238,2.4670471281013238,2.401259204685288,2.4506001472473145,171200
1990-02-21,2.4177058629087496,2.4505998202272363,2.3848119055902632,2.434152841567993,456400
1990-02-22,2.4500455666851524,2.499708652496338,2.4500455666851524,2.499708652496338,76400
1990-02-23,2.483156749180385,2.499711127508254,2.416939235868908,2.4334936141967773,754000
