Date,Open,High,Low,Close,Volume
2023-05-04,23.13164982002224,24.44543222757637,22.87795308446995,24.372947692871094,77004200
2023-05-05,24.1554957364034,24.490737812386968,23.74776912077038,24.01052665710449,11292000
2023-05-08,23.856495922815085,24.32764627740859,23.47595167151536,24.01958656311035,6308300
2023-05-09,24.01958244360695,24.31858132347893,23.62091669438852,23.811189651489254,4684000
2023-05-10,23.81119228125026,24.25516025929496,23.56655633574576,23.78400993347168,9602400
2023-05-11,23.584679374012502,23.856495956105466,23.557497024536133,23.557497024536133,5687300
2023-05-12,23.57561941920776,24.119254330662542,23.466891745649708,24.01052665710449,5433800
2023-05-15,24.01052641435103,25.18387107617904,24.01052641435103,24.916584014892575,7083200
2023-05-16,24.952825561967718,25.161218382082684,24.454492876452548,24.49073600769043,3818400
2023-05-17,24.73537020011155,25.097794599369134,24.101130957746,24.662885665893555,3392200
2023-05-18,24.66288865401798,24.780677116498083,24.191739988601046,24.499799728393555,2648100
2023-05-19,24.49979967743433,24.69822617829076,24.18267915440543,24.67194938659668,1794300
2023-05-22,24.762550908369366,24.85315700218251,23.521251397914572,23.62091827392578,7509400
2023-05-23,23.56655780769492,23.79307220216161,23.38534560085449,23.557497024536133,2485000
2023-05-24,23.56655749944415,24.055827686445355,23.430649210175357,23.96522331237793,1953600
2023-05-25,24.010524754132764,24.137372256423983,23.46688988576416,23.856494903564453,2139400
2023-05-26,23.947101729471388,23.947101729471388,23.73870890419448,23.82931327819824,844100
2023-05-30,23.811191233210927,24.01052325697761,22.76922374707224,23.31285858154297,6340200
2023-05-31,23.21319372888346,23.21319372888346,22.64237654057301,22.732982635498047,6347800
2023-06-01,22.9232540376258,23.231313725595545,22.42492310435166,22.905134201049805,6072700
2023-06-02,22.88701116280278,23.285676920655845,22.62425367544106,23.14976692199707,2329400
2023-06-05,23.17695476948315,23.34910620799625,22.49741152753798,22.78734970092773,4737300
2023-06-06,22.65143775969817,23.004799635735843,22.560831663025866,22.80546760559082,1315000
2023-06-07,22.74204238593984,22.88248018494246,22.56989098621,22.723920822143555,1626600
2023-06-08,22.64237479634194,22.79640462739872,22.479284183673894,22.75110244750977,2711800
2023-06-09,22.69673863170329,22.796405505097187,22.515528177003205,22.742042541503903,1874000
2023-06-12,22.660500602800475,22.83265202931558,22.424925421297623,22.6695613861084,2619800
